"","topic","word","freq"
"5566",464,"proportion",0.497549586730354
"5567",464,"north",0.486155357488949
"5568",464,"acquitted",0.474137602603428
"5569",465,"socioeconomic",1.70993284202752
"5570",465,"lowest",0.953360447295139
"5571",465,"background",0.805373251563665
"5572",465,"join",0.623680001042778
"5573",465,"senior",0.611231136570486
"5574",465,"groups",0.55599068593306
"5575",465,"lower",0.449425262002356
"5576",465,"three",0.443987067630738
"5577",465,"belonging",0.373514764544172
"5578",465,"servants",0.368045046879751
"5579",465,"gender",0.362475683497637
"5580",465,"army",0.343012904037836
"5581",466,"sdsr",0.875982864207903
"5582",466,"5260",0.544581546060984
"5583",466,"expansion",0.447778755349125
"5584",466,"istar",0.447778755349125
"5585",466,"airborne",0.410637595956713
"5586",466,"2025",0.387235472053128
"5587",466,"consider",0.314448576220378
"5588",466,"20",0.2654231669268
"5589",466,"july",0.250808457352352
"5590",466,"part",0.238573675019168
"5591",466,"targets",0.238374586516322
"5592",466,"capabl",0.225875545569434
"5593",467,"submitted",1.01488450635639
"5594",467,"macdonald",0.52324687842739
"5595",467,"mott",0.52324687842739
"5596",467,"property",0.4047205581644
"5597",467,"2012",0.364037969154079
"5598",467,"asset",0.358457934348061
"5599",467,"management",0.356914201162265
"5600",467,"aware",0.339109071001915
"5601",467,"10",0.310270282796998
"5602",467,"ministers",0.297750690088297
"5603",467,"strategic",0.295563480064444
"5604",467,"unit",0.280775060227825
"5605",468,"2010",9.21410903134495
"5606",468,"11",7.88263758194908
"5607",468,"year",4.58376232667979
"5608",468,"14",3.9898384662056
"5609",468,"2013",3.49243600267321
"5610",468,"reserve",3.37854716242393
"5611",468,"army",3.26968195072346
"5612",468,"financial",2.97124769245415
"5613",468,"recruited",2.88269418303165
"5614",468,"may",2.58082508807223
"5615",468,"regular",2.24791339065832
"5616",468,"strength",2.0484788663243
"5617",469,"temporary",2.00601388280438
"5618",469,"permanent",0.999936727742202
"5619",469,"compound",0.976259244749127
"5620",469,"sennybridge",0.976259244749127
"5621",469,"staff",0.663341302847034
"5622",469,"basis",0.632700125300122
"5623",469,"requests",0.608030653150859
"5624",469,"storage",0.590855369091583
"5625",469,"consultancy",0.547611185431277
"5626",469,"via",0.510507523828906
"5627",469,"employed",0.460121855002945
"5628",469,"accompanied",0.424469860631485
"5629",470,"daily",1.55590616739306
"5630",470,"rate",0.636471547662597
"5631",470,"assignments",0.427827625873307
